Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Other renewables (including geothermal and biomass) - TWh.1,Biofuels consumption - TWh.1,Solar consumption - TWh.1,Wind consumption - TWh.1,Hydro consumption - TWh.1,Nuclear consumption - TWh.1,Gas consumption - TWh.1,Coal consumption - TWh.1,Oil consumption - TWh.1
Croatia,HRV,2018.0,2.1778522124974597,0.320756067148531,0.2018786902326754,3.599315761995441,20.756305788468403,0.0,27.157953270984265,4.327866936225036,41.45807127244819,2.1377892,0.31485555,0.198165,3.533104,20.37448,0.0,26.658365,4.248253,40.695423
Croatia,HRV,2019.0,3.1691776552266573,0.7593421865760756,0.2286211017443578,4.036774070976671,16.02852179504112,0.0,29.20414410159058,5.114080236026593,41.45933885281794,3.0364902,0.72754997,0.21904917,3.867762,15.357438,0.0,27.981422,4.8999634,39.723515
Croatia,HRV,2020.0,3.6760018029994375,0.8346976552492718,0.2744744416143391,4.94542781845694,16.274183520989155,0.0,32.138965327544184,4.596981385278023,37.259268047868645,3.359074,0.7627339,0.25081053,4.519056,14.871099,0.0,29.368093,4.200651,34.046947
Croatia,HRV,2021.0,3.800162080590048,1.08160980387513,0.3963127404228952,5.487692843086251,18.971103982456263,0.0,28.73685907678138,4.913289984655844,36.61296948813221,3.7360184,1.0633531,0.3896233,5.395065,18.650887,0.0,28.251804,4.8303576,35.994972
Croatia,HRV,2022.0,4.062841818064894,0.2650386948822953,0.4250673781426621,5.982283061055524,15.278076602318064,0.0,26.62426685941234,5.074156015235695,42.28826957088853,3.7852407,0.24692944,0.39602387,5.5735326,14.234174,0.0,24.805115,4.727455,39.398846
Croatia,HRV,2023.0,3.338932504392877,0.2460794732573576,0.9678937168806474,6.032969565146514,20.980562253546218,0.0,24.71420439267293,3.861873814388329,39.85748427971514,3.377738,0.24893944,0.9791427,6.1030855,21.224401,0.0,25.001436,3.906757,40.320713
Cyprus,CYP,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38355824691657,98.61644175308344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41868,29.842424
Cyprus,CYP,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0137112964796624,97.98628870352034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61639,29.993261
Cyprus,CYP,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6952266013956498,98.30477339860434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51172,29.674215
Cyprus,CYP,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5947245569257331,98.40527544307427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51172,31.57658
Cyprus,CYP,2004.0,0.0,0.0,0.0036910707619066,0.0032758235800004,0.0,0.0,0.0,1.6386385331705349,98.35439457248756,0.0,0.0,0.001152661,0.0010229861,0.0,0.0,0.0,0.51172,30.714468
Cyprus,CYP,2005.0,0.0,0.0,0.004631502152835,0.0029049162394811,0.0,0.0,0.0,1.4623585891657356,98.53010499244196,0.0,0.0,0.0016206916,0.0010165111,0.0,0.0,0.0,0.51172,34.478428
Cyprus,CYP,2006.0,0.0014378491954525,0.0,0.0082851592229509,0.0029353756015228,0.0,0.0,0.0,1.0198675257059773,98.9674740902741,0.00049479166,0.0,0.0028510832,0.0010101194,0.0,0.0,0.0,0.3509561,34.056618
Cyprus,CYP,2007.0,0.0127736981442099,0.0293282864114387,0.0140061544807365,0.0028771964888792,0.0,0.0,0.0,0.910973220652028,99.03004144382273,0.004469083,0.010260971,0.0049002776,0.0010066333,0.0,0.0,0.0,0.31871858,34.647247
Cyprus,CYP,2008.0,0.1068360959967377,0.4586437838772154,0.0235116392864071,0.0027900500968967,0.0,0.0,0.0,0.7270645807421464,98.6811538500006,0.03830639,0.16444805,0.008430166,0.0010003805,0.0,0.0,0.0,0.2606911,35.382412
Cyprus,CYP,2009.0,0.2462304915322605,0.4991428461134037,0.0319134988563397,0.002840298172828,0.0,0.0,0.0,0.394784406328141,98.82508845899702,0.08618944,0.17471777,0.011170861,0.0009942055,0.0,0.0,0.0,0.1381886,34.5923
Cyprus,CYP,2010.0,0.3280687899192339,0.4828643739167217,0.0570502620260697,0.2526514179598958,0.0,0.0,0.0,0.5004285747123487,98.37893658146572,0.111727215,0.16444445,0.019429056,0.08604305,0.0,0.0,0.0,0.17042612,33.503963
Cyprus,CYP,2011.0,0.4921987223833515,0.5485521686528344,0.098157886511829,0.9324991909536756,0.0,0.0,0.0,0.2376894634168562,97.69090256808146,0.16599472,0.185,0.033103887,0.31448668,0.0,0.0,0.0,0.08016111,32.946396
Cyprus,CYP,2012.0,0.5050164424843422,0.5853510670685745,0.1908639891199507,1.6049948470277569,0.0,0.0,0.0,0.0088315063728158,97.10494214792656,0.15961027,0.185,0.060322497,0.50725806,0.0,0.0,0.0,0.0027911945,30.689983
Cyprus,CYP,2013.0,0.5531351399723229,0.617863433518962,0.4529764074360436,2.2263300695719748,0.0,0.0,0.0,0.0098703932298321,96.13982455627084,0.15641806,0.17472222,0.12809472,0.6295717,0.0,0.0,0.0,0.0027911945,27.186855
Cyprus,CYP,2014.0,0.569746753096552,0.3995687406301015,0.8004431815330459,1.76078347027681,0.0,0.0,0.0,0.0911487857979991,96.3783090686655,0.1612064,0.11305556,0.22648056,0.49820304,0.0,0.0,0.0,0.025789998,27.26966
Cyprus,CYP,2015.0,0.5604206832679195,0.3873825481026097,1.168734982436766,2.0471662257201704,0.0,0.0,0.0,0.1325533558309689,95.70374220464156,0.16355583,0.11305556,0.34108916,0.5974547,0.0,0.0,0.0,0.038685,27.930634
Cyprus,CYP,2016.0,0.5232441459421034,0.3238427415880133,1.2309910944724185,1.9122424497308408,0.0,0.0,0.0,0.0162726612308757,95.99340690703576,0.16606167,0.10277777,0.39067888,0.6068872,0.0,0.0,0.0,0.0051644444,30.465368
Cyprus,CYP,2017.0,0.5068053094005247,0.3058516343562618,1.404465770323298,1.7263940717385966,0.0,0.0,0.0,0.1064225659480676,95.95006064823323,0.16519667,0.09969444,0.45779526,0.56273,0.0,0.0,0.0,0.034689166,31.275581
Cyprus,CYP,2018.0,0.5050549380309726,0.3204073863546557,1.5634519853801994,1.798014142552369,0.0,0.0,0.0,0.4876484155654033,95.3254231321164,0.16395165,0.1040111,0.50753,0.5836739,0.0,0.0,0.0,0.15830112,30.944674
Cyprus,CYP,2019.0,0.5690137485195986,0.3843708583237585,1.7706491337445998,1.9353125211713489,0.0,0.0,0.0,0.5981152907050797,94.7425384475356,0.18489249,0.12489555,0.5753459,0.6288508,0.0,0.0,0.0,0.1943486,30.785168
Cyprus,CYP,2020.0,0.6843731252087354,1.0183175675589429,2.7451064324798677,2.232501557185365,0.0,0.0,0.0,0.573232819714243,92.74646849785285,0.19354972,0.2879936,0.7763522,0.6313808,0.0,0.0,0.0,0.16211778,26.229921
Cyprus,CYP,2021.0,0.6411800165519564,0.8318453971253482,4.106594088790366,2.1612282775811105,0.0,0.0,0.0,1.6083324752915982,90.65081974465964,0.19134083,0.24823916,1.2254891,0.64495337,0.0,0.0,0.0,0.4799583,27.052002
Cyprus,CYP,2022.0,0.5829220748124572,0.7550693786389238,4.953925322603299,1.8459423507042525,0.0,0.0,0.0,1.1232931020089063,90.73884777123216,0.18463722,0.23916389,1.5691274,0.58469164,0.0,0.0,0.0,0.35579664,28.741009
Cyprus,CYP,2023.0,0.4895119905021262,0.7605270305715132,6.684382159063103,1.687300308965335,0.0,0.0,0.0,1.0091438427348007,89.36913466816313,0.15711278,0.24409722,2.1454058,0.5415525,0.0,0.0,0.0,0.32389277,28.683737
Czechia,CZE,2000.0,0.3530502814923106,0.1465751135595521,0.0,0.0,1.09554176922384,8.126770457978616,18.38273170763644,51.99473211573692,19.90059855437233,1.6752368,0.6955044,0.0,0.0,5.1983867,38.56183,87.22675,246.71695,94.429085
Czechia,CZE,2001.0,0.3437689268972212,0.1082158348829702,0.0,0.000121078148286,1.2434710701381235,8.568307601147465,19.249823238864327,49.89581334309807,20.590478906823535,1.6682142,0.5251411,0.0,0.0005875583,6.0342164,41.579594,93.413994,242.13039,99.91982
Czechia,CZE,2002.0,0.3304023408733988,0.1504054986389265,0.0,0.0009594404231941,1.4943272280166655,10.782363618998072,18.545719003823333,48.81920649109598,19.876616378130443,1.608255,0.7321086,0.0,0.004670139,7.2737355,52.48386,90.2725,237.63068,96.75073
Czechia,CZE,2003.0,0.3043552420032241,0.1367991097444137,0.0,0.0021981282858205,0.7794908890742013,13.992830921270142,17.72514363469501,46.93843901671877,20.12074305820844,1.5660603,0.7039,0.0,0.011310472,4.0108714,72.00013,91.20475,241.5218,103.53131
Czechia,CZE,2004.0,0.4314362436513625,0.0681347037411145,5.45946426279e-05,0.0054048898731075,1.1023799746793348,13.791255401754082,17.15972635521818,45.82741414267005,21.61419369377014,2.2772262,0.35963166,0.0002881639,0.028528333,5.8186316,72.793625,90.57324,241.88832,114.08501
Czechia,CZE,2005.0,0.4495109887211942,0.0059332588947456,3.74711780156e-05,0.0117262473588844,1.311441002691836,13.075509995320171,17.241240224764077,44.973543603590144,22.931057207480944,2.3358028,0.03083111,0.00019471222,0.06093333,6.8146667,67.94453,89.590996,233.69691,119.157104
Czechia,CZE,2006.0,0.55358332715304,0.0396585747726985,9.13617022626e-05,0.0265351832284224,1.3705849902532588,13.43236376786527,16.67992253965271,45.702676389622205,22.19458386575013,2.9309766,0.20997445,0.00048371943,0.14049195,7.2566357,71.11837,88.312744,241.97527,117.510414
Czechia,CZE,2007.0,0.7285606705028107,0.0412127446886855,0.0009470285843317,0.0675436611879955,1.128126242896036,13.560048504633796,16.074976365972287,46.11653714159732,22.282047639936724,3.8155107,0.21583332,0.0049596387,0.35372972,5.9080567,71.01469,84.1855,241.51474,116.69226
Czechia,CZE,2008.0,0.9006205385175384,0.248358161926951,0.0070779366259821,0.133856404753959,1.1075333486540315,13.939387777377386,16.243224208128073,44.59525623470559,22.824685389310496,4.625756,1.2756141,0.03635361,0.6875116,5.688499,71.59531,83.428246,229.0496,117.231865
Czechia,CZE,2009.0,1.1973504143547338,0.4607232988677838,0.0503260865784686,0.1632448005727981,1.376834788191383,14.79543051904362,16.0575765068647,42.932511445864925,22.96600213966158,5.9006743,2.270495,0.24801248,0.8044883,6.785193,72.913506,79.1335,211.57613,113.17898
Czechia,CZE,2010.0,1.343933471820491,0.5286262278742506,0.332703749806063,0.1812886320590004,1.507333778484551,14.512776946362164,18.27098945082913,42.515642143553634,20.80670559921071,6.9031005,2.7152832,1.7089294,0.9311872,7.7424045,74.54473,93.84875,218.38116,106.87343
Czechia,CZE,2011.0,1.719215579466441,0.694268004142159,1.1991483071944822,0.2181767222744823,1.0787937839049233,14.914968022898403,15.775762622991788,42.82849668577784,21.57117027134949,8.630045,3.4850569,6.0194335,1.0951942,5.415283,74.86952,79.1905,214.98866,108.28204
Czechia,CZE,2012.0,2.155055727107216,0.6400303114910502,1.1796027315000883,0.2282851088710376,1.168907636941018,15.97545035764372,15.965234881874489,41.276202488866126,21.41123075570527,10.763174,3.1965566,5.891388,1.1401433,5.8379726,79.78752,79.7365,206.14917,106.93589
Czechia,CZE,2013.0,2.6442363616354143,0.6564725981631842,1.1300681008325948,0.2671478358412679,1.5202680805865034,16.402433471805434,16.479657819370836,40.08487678940614,20.81483894235863,12.962603,3.2181668,5.5398316,1.3096149,7.452674,80.40818,80.78675,196.5045,102.03872
Czechia,CZE,2014.0,3.101788928849428,0.7663959898850007,1.2008172832232549,0.2689948938299938,1.0780027997085802,16.425855843642932,14.980719974039534,39.67934702560013,22.498077261221145,14.886629,3.678217,5.763165,1.2910057,5.173733,78.83374,71.898,190.43582,107.97657
Czechia,CZE,2015.0,3.249766176749489,0.7314167921726881,1.2971156166728108,0.3275917500829627,1.0271429673928052,14.73524613834269,16.016978300791276,40.33453474567855,22.28020751211674,15.2971735,3.4428968,6.1057324,1.5420272,4.8349276,69.36118,75.3945,189.86116,104.87653
Czechia,CZE,2016.0,3.276635031874162,0.7532238386635142,1.2303393561600686,0.2864890212068526,1.1538238980082751,13.334227161208284,17.57197918237717,41.18785696795035,21.20542554255133,15.21585,3.4977777,5.7133794,1.3303813,5.3580613,61.92072,81.59975,191.26581,98.47254
Czechia,CZE,2017.0,3.2304369596017968,0.7429725135381847,1.191770352006473,0.3206242428042302,1.0141777938965488,14.752392923693304,17.071101643438944,38.17464491795015,23.501878653070367,15.84794,3.6448889,5.84661,1.5729246,4.975373,72.372574,83.74774,187.27791,115.29597
Czechia,CZE,2018.0,3.150385807093771,0.7330924179799359,1.266852681676692,0.3296605954626663,0.8805227099653784,15.534012445457725,16.323985517546422,38.03750320169696,23.74398462312045,15.406151,3.5849998,6.195217,1.6121203,4.3059697,75.96509,79.82825,186.01262,116.113846
Czechia,CZE,2019.0,3.360266249441144,0.8270589333617417,1.2618522318313488,0.3861166085318124,1.1079212600209891,16.00879704676324,17.41967808291778,35.02016827916033,24.608141307971614,16.058878,3.9525554,6.030454,1.8452703,5.2948103,76.50683,83.2495,167.36311,117.60352
Czechia,CZE,2020.0,3.7600842391332954,0.977414950744725,1.3276421839231871,0.4148508732048734,1.2724461203697668,17.107975836188356,19.121089713597847,32.861711134440625,23.15678494839733,16.640915,4.325722,5.8757143,1.8359956,5.6314344,75.71436,84.62375,145.43529,102.48443
Czechia,CZE,2021.0,3.6849266342085514,0.8997169041627916,1.207458802128884,0.3374898230372178,1.3522135943150784,16.54449988198704,19.44534479442607,32.30828892526339,24.220060640470983,17.186718,4.1963334,5.63166,1.5740727,6.306805,77.164536,90.69425,150.68779,112.96381
Czechia,CZE,2022.0,3.785444760313246,0.87048153629161,1.3148328627697603,0.3668906746859168,1.1976242126549403,17.02983090433868,16.185968418906665,33.892642275028884,25.3562843550103,17.25145,3.9670553,5.9921026,1.672035,5.4579463,77.61024,73.764496,154.45932,115.55648
Czechia,CZE,2023.0,3.893261420071128,0.8783303690208034,1.344972691274155,0.4303603654981247,1.4375782135042818,17.904872932097476,15.819395055080593,30.89057701127608,27.400651942177348,16.483006,3.718611,5.6942472,1.8220283,6.0863137,75.804344,66.975,130.78227,116.00688
Denmark,DNK,2000.0,1.7540237439653512,0.0,0.0015002527131137,5.302390801075229,0.0377563586360223,0.0,21.57089509835596,19.525979477274923,51.80745426797941,4.1486063,0.0,0.0035483886,12.5411825,0.08930111,0.0,51.01935,46.182728,122.534676
Denmark,DNK,2001.0,2.0340937808158808,0.0,0.0014861248074017,5.332753915884875,0.0341810334594177,0.0,22.475194943388363,20.578568836605243,49.54372136503882,4.825206,0.0,0.0035253332,12.650172,0.08108305,0.0,53.31487,48.81576,117.52588
Denmark,DNK,2002.0,2.5336439184809314,0.0,0.0015787270526437,6.012523954063798,0.0392045407772682,0.0,22.731453718876665,20.64320525408118,48.03838988666752,5.99854,0.0,0.0037377223,14.234978,0.092818886,0.0,53.817955,48.873913,113.733505
Denmark,DNK,2003.0,3.1184453955574374,0.0,0.0017264972893417,6.318535864483522,0.0240888165710157,0.0,21.317491325891307,26.12634276725707,43.09336933295032,7.9592876,0.0,0.004406583,16.12696,0.0614825,0.0,54.409176,66.68293,109.988304
Denmark,DNK,2004.0,3.845088200797401,0.0,0.0021928363680181,7.850237314429421,0.0316008013159659,0.0,22.408399513067437,21.15186403343365,44.7106173005881,9.291723,0.0,0.0052990275,18.970236,0.07636389,0.0,54.15029,51.11385,108.04399
Denmark,DNK,2005.0,4.337381315869446,0.0,0.0026488528836955,8.106700833574587,0.0275780380702889,0.0,22.26105826394143,18.42851770341179,46.83611499224876,10.132853,0.0,0.0061881663,18.938618,0.06442694,0.0,52.00558,43.05212,109.41705
Denmark,DNK,2006.0,3.835859511781747,0.0176258777635873,0.002465704946578,6.80269358430532,0.0260615844258723,0.0,20.738462587491984,25.338490573106803,43.23834057617811,9.799906,0.045030832,0.0062994165,17.379614,0.06658249,0.0,52.982906,64.73512,110.4659
Denmark,DNK,2007.0,4.072290698555664,0.0276321495600903,0.0028978237880398,8.330874354602075,0.0327602890657059,0.0,19.51084908219675,22.28249292569865,45.740202676533016,9.911998,0.06725694,0.0070533333,20.277435,0.079738885,0.0,47.48961,54.23582,111.33213
Denmark,DNK,2008.0,4.268427562097712,0.0299253888262836,0.0031372747688103,8.288562531632422,0.0308676267931576,0.0,20.315781291896748,20.29158514320022,46.77171318078464,10.025345,0.070286386,0.0073685828,19.46752,0.07249944,0.0,47.7161,47.65927,109.8537
Denmark,DNK,2009.0,4.800093917563331,0.0502465072869754,0.0047429066272022,8.499923906010213,0.0239042407238355,0.0,20.75474717722517,21.19513009523989,44.67121124932338,10.59894,0.11094777,0.0104726665,18.768421,0.05278222,0.0,45.82792,46.800316,98.63713
Denmark,DNK,2010.0,6.214498048686721,0.1363286947212343,0.0072467502022056,9.185513675875256,0.0242788857327935,0.0,21.968185451592348,19.269720525322093,43.19422796786734,14.664764,0.32170388,0.017100638,21.675667,0.0572925,0.0,51.839787,45.47204,101.92829
Denmark,DNK,2011.0,6.320170247913423,0.6783954704455984,0.0188890446220535,12.202121869748488,0.021059856238941,0.0,19.6735903310983,17.121912372588355,43.96386080734484,13.965973,1.4990819,0.041739997,26.963594,0.04653694,0.0,43.473644,37.835083,97.14898
Denmark,DNK,2012.0,6.914986262649956,1.205974376362252,0.1387525532937587,13.720051368678858,0.0233455783877072,0.0,19.78279226154209,14.450632942926571,43.7634646561588,14.192558,2.4751837,0.28478056,28.15951,0.047915276,0.0,40.60289,29.658981,89.821655
Denmark,DNK,2013.0,6.504218003997492,1.177889931710275,0.6662737741195144,14.319902826058646,0.0172759588949891,0.0,18.09041137769798,17.794264917087318,41.42976321043378,13.769582,2.4936206,1.4105172,30.31557,0.03657361,0.0,38.297825,37.670876,87.70778
Denmark,DNK,2014.0,6.745999093688218,1.2740004836426913,0.792535490964387,17.405352949764048,0.0200993791116837,0.0,16.159272991874545,14.667592032288772,42.93514757866564,13.732392,2.5934,1.613313,35.430946,0.040915,0.0,32.894382,29.857864,87.40029
Denmark,DNK,2015.0,6.739183266642226,1.2918824723065288,0.8178221818519673,19.128083027149557,0.0244030320618905,0.0,16.631533542333614,10.673847064699116,44.6932454129551,13.409262,2.5705178,1.6272583,38.060024,0.048555832,0.0,33.092525,21.238243,88.9282
Denmark,DNK,2016.0,7.672068478079299,1.2842452843952994,0.987655634788564,16.97268111517293,0.0255913309744173,0.0,16.6926013152398,12.191079624467148,44.174077216882544,15.467003,2.5890574,1.9911283,34.217175,0.0515925,0.0,33.65253,24.577396,89.05559
Denmark,DNK,2017.0,9.826652949346084,1.2906821090777043,0.9852544465103994,19.377683136550072,0.023431759687481,0.0,15.844553380887705,9.04930841878172,43.60243379915884,19.946672,2.6198964,1.9999228,39.33387,0.047563054,0.0,32.162132,18.368776,88.50658
Denmark,DNK,2018.0,9.395630906347632,1.294633870008726,1.2599082049838588,18.379521294894616,0.019647546449931,0.0,15.59570650001542,9.38087463245028,44.67407704484953,18.802374,2.5907989,2.5213065,36.78078,0.03931833,0.0,31.209858,18.772844,89.40099
Denmark,DNK,2019.0,9.677191238078708,1.39175297130189,1.295182363837185,21.71456721056341,0.0227970984878842,0.0,14.78111989669889,5.39432955439865,45.7230596666334,18.971735,2.7284744,2.5391517,42.570515,0.044692773,0.0,28.977777,10.575361,89.638176
Denmark,DNK,2020.0,10.706184838229564,1.6789542138198514,1.7567574742961292,24.30109959092888,0.0253930529988747,0.0,13.160236567789896,5.275184504016416,43.09618975792039,18.89484,2.963107,3.1004183,42.887863,0.044815,0.0,23.22588,9.309924,76.05843
Denmark,DNK,2021.0,14.69133894134296,1.596328650534376,1.808030559668572,22.176120707091343,0.0225069749344058,0.0,12.50808924792141,6.54552810935484,40.65205680915209,27.830551,3.0240066,3.4250443,42.009354,0.042636108,0.0,23.69471,12.399527,77.00926
Denmark,DNK,2022.0,11.768841001648024,1.40107984618362,2.910810374229441,25.146290101506285,0.0197493438577425,0.0,8.581814688449562,6.174087609730838,43.9973270343945,23.217335,2.7640224,5.7423887,49.6081,0.038961112,0.0,16.930033,12.180117,86.79705
Denmark,DNK,2023.0,10.917650794059174,1.40402200577662,4.619602906707361,25.767430089249093,0.0261529252819471,0.0,8.337896273358668,4.138234112587091,44.789010892980045,21.346525,2.7451868,9.032389,50.381268,0.051135,0.0,16.30251,8.091202,87.572845
Estonia,EST,2000.0,0.3163656163402342,0.0,0.0,0.0,0.0266413299498051,0.0,13.873455692297098,61.76559838529239,24.01793897612048,0.1755711,0.0,0.0,0.0,0.014784943,0.0,7.6992497,34.2776,13.329059
Estonia,EST,2001.0,0.1214065922724678,0.0,0.0,0.0,0.0375820567946629,0.0,14.2836654271139,58.9055544377609,26.651791486058077,0.07022861,0.0,0.0,0.0,0.02173964,0.0,8.2625,34.074387,15.416941
Estonia,EST,2002.0,0.1496161009590172,0.0,0.0,0.0070935075667717,0.0283740750532627,0.0,12.027170737038327,57.82128416133511,29.966461418047512,0.08618944,0.0,0.0,0.0040863613,0.016345471,0.0,6.9284997,33.309143,17.262798
Estonia,EST,2003.0,0.1321283309189775,0.0,0.0,0.0281629795064008,0.0590962400594071,0.0,12.590420309308332,61.395045959194896,25.795146181011997,0.08299722,0.0,0.0,0.017690748,0.037121665,0.0,7.9087496,38.565674,16.203379
Estonia,EST,2004.0,0.1543655266440384,0.0,0.0,0.0341627683227386,0.1006900863726943,0.0,14.051617278705033,60.00814290503745,25.651021434918047,0.098958336,0.0,0.0,0.021900555,0.06454889,0.0,9.008,38.46912,16.443972
Estonia,EST,2005.0,0.1634136617605484,0.0027103897244109,0.0,0.2394178970514562,0.0955005133477119,0.0,14.42707289001517,59.08471366053605,25.98717098756464,0.105342776,0.0017472222,0.0,0.15433805,0.06156333,0.0,9.30025,38.088295,16.752337
Estonia,EST,2006.0,0.1904888517754833,0.0198033482464228,0.0,0.3409286787899836,0.0603217174768703,0.0,14.759272391527704,57.13990964810296,27.48927536408057,0.121303886,0.012610833,0.0,0.21710443,0.038413055,0.0,9.39875,36.38687,17.505255
Estonia,EST,2007.0,0.1558324044678844,0.0078742995343527,0.0,0.3489209222589965,0.0843546300189275,0.0,12.669240287901156,61.39844825725928,25.335329198559407,0.11491944,0.0058069443,0.0,0.2573136,0.062207773,0.0,9.342999,45.278614,18.683674
Estonia,EST,2008.0,0.1787666002446082,0.0696229154884659,0.0,0.5507806428688308,0.1159538521280529,0.0,13.20590352240352,59.66173476941324,26.21723769745327,0.121303886,0.047243334,0.0,0.37373778,0.07868166,0.0,8.9609995,40.484074,17.789972
Estonia,EST,2009.0,1.7067936793589364,0.0337928741125349,0.0004755414571651,0.9273026232019468,0.1521725272826815,0.0,10.399354336993389,59.557346212396645,27.222762205196705,1.0023522,0.01984561,0.0002792722,0.5445789,0.08936667,0.0,6.10725,34.976364,15.987167
Estonia,EST,2010.0,3.238175685957747,0.1213476198704959,0.0003794541078796,1.0510881440475317,0.1024525325689406,0.0,8.943682266356593,64.01288148550617,22.529992811584638,2.3686156,0.088761665,0.0002775578,0.7688353,0.07494055,0.0,6.542,46.82325,16.479925
Estonia,EST,2011.0,3.425716699662459,0.0713324718981223,0.0007561814971351,1.3913749842955674,0.1134274089109921,0.0,8.022247794075001,64.95452415222479,22.02062030743593,2.499496,0.05204611,0.00055173057,1.015185,0.08275972,0.0,5.85325,47.392586,16.066843
Estonia,EST,2012.0,4.348196231641417,0.06078101393911,0.0011193420648059,1.619314924694058,0.1567080447448046,0.0,8.631357504596773,59.26090301773018,25.92161992058885,3.1953964,0.044666667,0.00082258054,1.1899999,0.11516139,0.0,6.343,43.54957,19.049244
Estonia,EST,2013.0,2.870220792359484,0.0480513768656494,0.0049256609604616,1.8611968977278253,0.0914765547928822,0.0,8.331033468784739,62.51542839253316,24.277666855975813,2.22337,0.03722222,0.0038155834,1.441746,0.07086083,0.0,6.4535,48.426563,18.806301
Estonia,EST,2014.0,3.4262999665434606,0.0803052485654936,0.0113242003037808,2.2063948911010014,0.09863011732406,0.0,6.830366152063404,63.86610820729916,23.480571216799625,2.5409946,0.059555557,0.008398194,1.636295,0.07314555,0.0,5.0655003,47.364048,17.413538
Estonia,EST,2015.0,3.921272235429607,0.0433911405248056,0.0231522079246197,2.8057353701887418,0.1059508806705926,0.0,6.616986973411591,61.155872262529634,25.327638929320408,2.691028,0.029777778,0.015888527,1.9254752,0.072710276,0.0,4.541,41.969074,17.381447
Estonia,EST,2016.0,4.283307308506152,0.0315607383358053,0.0366961109768575,2.2471624288295007,0.1324086790608734,0.0,7.03863300841693,62.2704163837261,23.95981534214778,3.0309978,0.022333333,0.025967278,1.5901601,0.093696386,0.0,4.9807496,44.06443,16.95469
Estonia,EST,2017.0,4.5086091096259375,0.0366208278489772,0.0491671844831172,2.451583999459014,0.0881621542709847,0.0,6.228992512225235,64.090962685366,22.54590152672075,3.5385585,0.028741667,0.03858861,1.924113,0.06919361,0.0,4.8887925,50.30146,17.695034
Estonia,EST,2018.0,5.459772460734584,0.2560881356105021,0.1046345404168873,2.16063698435819,0.050958327427386,0.0,6.424804156587163,63.10473202058931,22.438373374275983,4.252016,0.19943887,0.08148833,1.6826824,0.039685834,0.0,5.003573,49.145332,17.47478
Estonia,EST,2019.0,6.932646976851288,0.4794272360002367,0.3087027729294119,2.8854272177986737,0.0798009638250607,0.0,7.425916850572325,57.04968570496781,24.838392277055195,4.3509746,0.30089167,0.19374388,1.810913,0.050083607,0.0,4.660554,35.804756,15.5887375
Estonia,EST,2020.0,10.063056685800053,0.7178223735111808,1.0955296582913028,3.773988056418869,0.1341463876560931,0.0,7.322080439228827,49.55886935842826,27.33450704066541,5.910366,0.42160082,0.6434408,2.216588,0.07878861,0.0,4.3005,29.107563,16.05446
Estonia,EST,2021.0,9.142315354485456,0.7857772093314304,1.508608207730553,3.1152334871725587,0.0894938183441223,0.0,7.920348230056956,51.72473676239998,25.71348693047894,5.6134915,0.48247665,0.92630357,1.9127908,0.05495028,0.0,4.863189,31.75961,15.78839
Estonia,EST,2022.0,8.036907644947869,0.4368833419830671,2.451179550687013,2.747295061355172,0.0945926099161953,0.0,6.367783327542583,54.04345165787376,25.82190680569435,5.094758,0.27694917,1.5538522,1.7415658,0.059964165,0.0,4.0366664,34.259235,16.369028
Estonia,EST,2023.0,8.176956794674455,0.5396892758976005,3.424873242797243,3.25585616933254,0.1243013413879451,0.0,6.663082755424496,49.58187228607647,28.23336813440924,4.539233,0.299595,1.9012327,1.8074071,0.06900278,0.0,3.6988437,27.524136,15.673048
Finland,FIN,2000.0,7.679415909391712,0.0,0.0012977150409558,0.0642269549067768,12.07136696078553,17.76183734756458,10.974359817274715,16.242169485443856,35.20532580959187,27.577534,0.0,0.0046602217,0.23064528,43.34946,63.784496,39.41,58.32722,126.42577
Finland,FIN,2001.0,7.1970288063010335,0.0,0.0013732333142192,0.0560503746216268,10.573497523747134,17.498019290008326,11.654603752212742,19.21242622012072,33.807000799674206,26.405441,0.0,0.0050383057,0.20564526,38.79349,64.19912,42.76,70.48917,124.035736
Finland,FIN,2002.0,7.781077486294035,0.0020187334578543,0.0014761687099909,0.0506565753528283,8.529306564245069,16.933706981300038,11.514011753206832,20.769449495785203,34.41829624164814,28.69413,0.0074444446,0.005443639,0.18680528,31.45336,62.446106,42.46,76.5911,126.92369
Finland,FIN,2003.0,7.581285617640531,0.0113100874850667,0.0015399162142608,0.0682939303293174,7.043083798592578,16.017913138069122,11.90091286189176,24.205061568962964,33.170599080814405,29.940596,0.044666667,0.0060815555,0.26971164,27.815088,63.259174,47.0,95.59249,130.99988
