state_code,year,month,value,country
1,1895,1,33.4,Alabama
1,1895,2,26.8,Alabama
1,1895,3,42.4,Alabama
1,1895,4,51.2,Alabama
1,1895,5,58.4,Alabama
1,1895,6,66.5,Alabama
1,1895,7,68.8,Alabama
1,1895,8,69.3,Alabama
1,1895,9,66.4,Alabama
1,1895,10,45.2,Alabama
1,1895,11,41.4,Alabama
1,1895,12,32.7,Alabama
1,1896,1,34.0,Alabama
1,1896,2,36.4,Alabama
1,1896,3,41.2,Alabama
1,1896,4,55.6,Alabama
1,1896,5,63.9,Alabama
1,1896,6,66.9,Alabama
1,1896,7,70.7,Alabama
1,1896,8,70.4,Alabama
1,1896,9,62.6,Alabama
1,1896,10,50.6,Alabama
1,1896,11,45.8,Alabama
1,1896,12,35.1,Alabama
1,1897,1,31.4,Alabama
1,1897,2,41.2,Alabama
1,1897,3,50.4,Alabama
1,1897,4,50.1,Alabama
1,1897,5,55.9,Alabama
1,1897,6,68.3,Alabama
1,1897,7,70.2,Alabama
1,1897,8,68.1,Alabama
1,1897,9,62.5,Alabama
1,1897,10,53.1,Alabama
1,1897,11,41.4,Alabama
1,1897,12,36.9,Alabama
1,1898,1,38.8,Alabama
1,1898,2,34.2,Alabama
1,1898,3,48.5,Alabama
1,1898,4,46.4,Alabama
1,1898,5,60.2,Alabama
1,1898,6,68.0,Alabama
1,1898,7,69.6,Alabama
1,1898,8,69.2,Alabama
1,1898,9,65.1,Alabama
1,1898,10,49.6,Alabama
1,1898,11,38.7,Alabama
1,1898,12,32.5,Alabama
1,1899,1,33.1,Alabama
1,1899,2,28.6,Alabama
1,1899,3,43.5,Alabama
1,1899,4,50.8,Alabama
1,1899,5,63.6,Alabama
1,1899,6,67.6,Alabama
1,1899,7,68.9,Alabama
1,1899,8,69.9,Alabama
1,1899,9,59.4,Alabama
1,1899,10,54.0,Alabama
1,1899,11,42.8,Alabama
1,1899,12,33.8,Alabama
1,1900,1,31.9,Alabama
1,1900,2,32.4,Alabama
1,1900,3,41.3,Alabama
1,1900,4,51.6,Alabama
1,1900,5,58.4,Alabama
1,1900,6,67.4,Alabama
1,1900,7,69.1,Alabama
1,1900,8,68.9,Alabama
1,1900,9,66.0,Alabama
1,1900,10,58.2,Alabama
1,1900,11,43.0,Alabama
1,1900,12,35.7,Alabama
1,1901,1,34.5,Alabama
1,1901,2,32.3,Alabama
1,1901,3,41.1,Alabama
1,1901,4,46.2,Alabama
1,1901,5,57.1,Alabama
1,1901,6,66.5,Alabama
1,1901,7,69.8,Alabama
1,1901,8,67.8,Alabama
1,1901,9,61.0,Alabama
1,1901,10,48.8,Alabama
1,1901,11,34.7,Alabama
1,1901,12,30.5,Alabama
1,1902,1,30.9,Alabama
1,1902,2,30.6,Alabama
1,1902,3,44.0,Alabama
1,1902,4,49.3,Alabama
1,1902,5,63.1,Alabama
1,1902,6,67.8,Alabama
1,1902,7,70.1,Alabama
1,1902,8,70.0,Alabama
1,1902,9,62.5,Alabama
1,1902,10,50.6,Alabama
1,1902,11,45.9,Alabama
1,1902,12,34.9,Alabama
1,1903,1,33.3,Alabama
1,1903,2,36.8,Alabama
1,1903,3,50.5,Alabama
1,1903,4,48.2,Alabama
1,1903,5,58.7,Alabama
1,1903,6,62.2,Alabama
1,1903,7,68.8,Alabama
1,1903,8,69.4,Alabama
1,1903,9,59.8,Alabama
1,1903,10,49.4,Alabama
1,1903,11,38.7,Alabama
1,1903,12,27.3,Alabama
1,1904,1,29.7,Alabama
1,1904,2,37.6,Alabama
1,1904,3,45.8,Alabama
1,1904,4,47.3,Alabama
1,1904,5,56.2,Alabama
1,1904,6,64.9,Alabama
1,1904,7,66.6,Alabama
1,1904,8,67.6,Alabama
1,1904,9,63.7,Alabama
1,1904,10,49.2,Alabama
1,1904,11,39.2,Alabama
1,1904,12,34.8,Alabama
1,1905,1,27.5,Alabama
1,1905,2,28.6,Alabama
1,1905,3,46.7,Alabama
1,1905,4,51.8,Alabama
1,1905,5,63.7,Alabama
1,1905,6,67.3,Alabama
1,1905,7,68.4,Alabama
1,1905,8,69.0,Alabama
1,1905,9,64.3,Alabama
1,1905,10,53.0,Alabama
1,1905,11,42.7,Alabama
1,1905,12,32.8,Alabama
1,1906,1,35.1,Alabama
1,1906,2,32.0,Alabama
1,1906,3,39.9,Alabama
1,1906,4,50.7,Alabama
1,1906,5,57.7,Alabama
1,1906,6,67.1,Alabama
1,1906,7,68.5,Alabama
1,1906,8,69.2,Alabama
1,1906,9,68.1,Alabama
1,1906,10,48.5,Alabama
1,1906,11,41.2,Alabama
1,1906,12,38.9,Alabama
1,1907,1,42.2,Alabama
1,1907,2,36.0,Alabama
1,1907,3,51.2,Alabama
1,1907,4,46.2,Alabama
1,1907,5,57.4,Alabama
1,1907,6,63.0,Alabama
1,1907,7,69.6,Alabama
1,1907,8,68.4,Alabama
1,1907,9,63.5,Alabama
1,1907,10,49.7,Alabama
1,1907,11,39.2,Alabama
1,1907,12,35.0,Alabama
1,1908,1,32.2,Alabama
1,1908,2,32.8,Alabama
1,1908,3,49.8,Alabama
1,1908,4,55.2,Alabama
1,1908,5,59.6,Alabama
1,1908,6,65.5,Alabama
1,1908,7,68.7,Alabama
1,1908,8,67.9,Alabama
1,1908,9,62.0,Alabama
1,1908,10,45.3,Alabama
1,1908,11,43.3,Alabama
1,1908,12,38.7,Alabama
1,1909,1,38.2,Alabama
1,1909,2,37.2,Alabama
1,1909,3,44.0,Alabama
1,1909,4,50.6,Alabama
1,1909,5,56.6,Alabama
1,1909,6,67.4,Alabama
1,1909,7,69.3,Alabama
1,1909,8,69.2,Alabama
1,1909,9,63.3,Alabama
1,1909,10,47.3,Alabama
1,1909,11,44.3,Alabama
1,1909,12,29.6,Alabama
1,1910,1,33.0,Alabama
1,1910,2,33.0,Alabama
1,1910,3,45.9,Alabama
1,1910,4,47.6,Alabama
1,1910,5,56.0,Alabama
1,1910,6,64.2,Alabama
1,1910,7,68.8,Alabama
1,1910,8,67.9,Alabama
1,1910,9,64.4,Alabama
1,1910,10,53.3,Alabama
1,1910,11,37.6,Alabama
1,1910,12,30.6,Alabama
1,1911,1,38.6,Alabama
1,1911,2,43.0,Alabama
1,1911,3,44.2,Alabama
1,1911,4,52.1,Alabama
1,1911,5,58.7,Alabama
1,1911,6,67.5,Alabama
1,1911,7,67.2,Alabama
1,1911,8,68.1,Alabama
1,1911,9,67.9,Alabama
1,1911,10,56.6,Alabama
1,1911,11,37.6,Alabama
1,1911,12,38.5,Alabama
1,1912,1,29.0,Alabama
1,1912,2,30.2,Alabama
1,1912,3,41.0,Alabama
1,1912,4,52.7,Alabama
1,1912,5,59.2,Alabama
1,1912,6,64.4,Alabama
1,1912,7,69.1,Alabama
1,1912,8,68.0,Alabama
1,1912,9,66.2,Alabama
1,1912,10,54.2,Alabama
1,1912,11,35.7,Alabama
1,1912,12,36.9,Alabama
1,1913,1,40.0,Alabama
1,1913,2,35.5,Alabama
1,1913,3,43.5,Alabama
1,1913,4,49.1,Alabama
1,1913,5,58.2,Alabama
1,1913,6,64.6,Alabama
1,1913,7,69.8,Alabama
1,1913,8,67.7,Alabama
1,1913,9,62.4,Alabama
1,1913,10,47.7,Alabama
1,1913,11,41.5,Alabama
1,1913,12,37.5,Alabama
1,1914,1,35.2,Alabama
1,1914,2,33.3,Alabama
1,1914,3,37.8,Alabama
1,1914,4,50.9,Alabama
1,1914,5,57.7,Alabama
1,1914,6,69.8,Alabama
1,1914,7,69.8,Alabama
1,1914,8,68.7,Alabama
1,1914,9,61.8,Alabama
1,1914,10,52.8,Alabama
1,1914,11,38.8,Alabama
1,1914,12,34.0,Alabama
1,1915,1,31.6,Alabama
1,1915,2,36.6,Alabama
1,1915,3,34.5,Alabama
1,1915,4,49.5,Alabama
1,1915,5,62.5,Alabama
1,1915,6,66.3,Alabama
1,1915,7,68.6,Alabama
1,1915,8,68.0,Alabama
1,1915,9,64.3,Alabama
1,1915,10,54.7,Alabama
1,1915,11,42.2,Alabama
1,1915,12,34.1,Alabama
1,1916,1,41.0,Alabama
1,1916,2,33.7,Alabama
1,1916,3,40.6,Alabama
1,1916,4,48.9,Alabama
1,1916,5,59.8,Alabama
1,1916,6,65.2,Alabama
1,1916,7,69.9,Alabama
1,1916,8,68.3,Alabama
1,1916,9,60.8,Alabama
1,1916,10,50.3,Alabama
1,1916,11,39.5,Alabama
1,1916,12,35.4,Alabama
1,1917,1,39.4,Alabama
1,1917,2,35.9,Alabama
1,1917,3,44.2,Alabama
1,1917,4,49.6,Alabama
1,1917,5,52.3,Alabama
1,1917,6,64.6,Alabama
1,1917,7,68.7,Alabama
1,1917,8,67.3,Alabama
1,1917,9,61.9,Alabama
1,1917,10,43.5,Alabama
1,1917,11,36.9,Alabama
1,1917,12,28.7,Alabama
1,1918,1,26.1,Alabama
1,1918,2,41.2,Alabama
1,1918,3,49.0,Alabama
1,1918,4,49.9,Alabama
1,1918,5,59.9,Alabama
1,1918,6,67.0,Alabama
1,1918,7,65.9,Alabama
1,1918,8,68.1,Alabama
1,1918,9,57.7,Alabama
1,1918,10,58.8,Alabama
1,1918,11,40.8,Alabama
1,1918,12,40.0,Alabama
1,1919,1,31.7,Alabama
1,1919,2,36.4,Alabama
1,1919,3,43.2,Alabama
1,1919,4,48.3,Alabama
1,1919,5,58.2,Alabama
1,1919,6,67.5,Alabama
1,1919,7,69.2,Alabama
1,1919,8,68.7,Alabama
1,1919,9,62.0,Alabama
1,1919,10,63.4,Alabama
1,1919,11,45.1,Alabama
1,1919,12,35.2,Alabama
1,1920,1,37.0,Alabama
1,1920,2,35.8,Alabama
1,1920,3,40.5,Alabama
1,1920,4,50.7,Alabama
1,1920,5,60.0,Alabama
1,1920,6,65.2,Alabama
1,1920,7,68.6,Alabama
1,1920,8,67.8,Alabama
1,1920,9,65.7,Alabama
1,1920,10,49.1,Alabama
1,1920,11,37.8,Alabama
1,1920,12,34.2,Alabama
1,1921,1,37.5,Alabama
1,1921,2,38.5,Alabama
1,1921,3,51.0,Alabama
1,1921,4,49.1,Alabama
1,1921,5,57.5,Alabama
1,1921,6,67.7,Alabama
1,1921,7,69.9,Alabama
1,1921,8,68.9,Alabama
1,1921,9,68.6,Alabama
1,1921,10,48.1,Alabama
1,1921,11,45.1,Alabama
1,1921,12,38.5,Alabama
1,1922,1,37.4,Alabama
1,1922,2,43.3,Alabama
1,1922,3,44.3,Alabama
1,1922,4,54.8,Alabama
1,1922,5,61.1,Alabama
1,1922,6,67.0,Alabama
1,1922,7,68.6,Alabama
1,1922,8,67.1,Alabama
1,1922,9,64.0,Alabama
1,1922,10,52.1,Alabama
1,1922,11,44.1,Alabama
1,1922,12,42.9,Alabama
1,1923,1,39.0,Alabama
1,1923,2,35.8,Alabama
1,1923,3,41.7,Alabama
1,1923,4,50.9,Alabama
1,1923,5,58.4,Alabama
1,1923,6,65.9,Alabama
1,1923,7,67.6,Alabama
1,1923,8,68.8,Alabama
1,1923,9,63.9,Alabama
1,1923,10,49.9,Alabama
1,1923,11,38.5,Alabama
1,1923,12,44.1,Alabama
1,1924,1,28.5,Alabama
1,1924,2,34.9,Alabama
1,1924,3,39.0,Alabama
1,1924,4,50.4,Alabama
1,1924,5,55.0,Alabama
1,1924,6,68.3,Alabama
1,1924,7,67.5,Alabama
1,1924,8,68.7,Alabama
1,1924,9,61.2,Alabama
1,1924,10,48.9,Alabama
1,1924,11,40.5,Alabama
1,1924,12,36.3,Alabama
1,1925,1,37.1,Alabama
1,1925,2,40.2,Alabama
1,1925,3,43.5,Alabama
1,1925,4,53.8,Alabama
1,1925,5,56.3,Alabama
1,1925,6,67.9,Alabama
1,1925,7,69.5,Alabama
1,1925,8,67.4,Alabama
1,1925,9,69.4,Alabama
1,1925,10,53.8,Alabama
1,1925,11,40.4,Alabama
1,1925,12,32.2,Alabama
1,1926,1,33.7,Alabama
1,1926,2,38.0,Alabama
1,1926,3,38.1,Alabama
1,1926,4,46.8,Alabama
1,1926,5,56.6,Alabama
1,1926,6,65.3,Alabama
1,1926,7,67.2,Alabama
1,1926,8,70.2,Alabama
1,1926,9,68.1,Alabama
1,1926,10,53.8,Alabama
1,1926,11,37.2,Alabama
1,1926,12,38.9,Alabama
1,1927,1,36.2,Alabama
1,1927,2,46.7,Alabama
1,1927,3,44.5,Alabama
1,1927,4,55.3,Alabama
1,1927,5,60.3,Alabama
1,1927,6,67.8,Alabama
1,1927,7,68.7,Alabama
1,1927,8,66.3,Alabama
1,1927,9,63.4,Alabama
1,1927,10,51.6,Alabama
1,1927,11,47.2,Alabama
1,1927,12,34.7,Alabama
1,1928,1,31.9,Alabama
1,1928,2,35.6,Alabama
1,1928,3,43.4,Alabama
1,1928,4,47.0,Alabama
1,1928,5,56.7,Alabama
1,1928,6,65.7,Alabama
1,1928,7,69.6,Alabama
1,1928,8,69.6,Alabama
1,1928,9,61.0,Alabama
1,1928,10,55.0,Alabama
1,1928,11,40.1,Alabama
1,1928,12,33.1,Alabama
1,1929,1,36.3,Alabama
1,1929,2,34.3,Alabama
1,1929,3,46.9,Alabama
1,1929,4,54.6,Alabama
1,1929,5,60.2,Alabama
1,1929,6,65.4,Alabama
1,1929,7,68.1,Alabama
1,1929,8,66.8,Alabama
1,1929,9,63.9,Alabama
1,1929,10,50.3,Alabama
1,1929,11,45.1,Alabama
1,1929,12,32.1,Alabama
1,1930,1,33.9,Alabama
1,1930,2,40.3,Alabama
1,1930,3,40.4,Alabama
1,1930,4,50.4,Alabama
1,1930,5,60.2,Alabama
1,1930,6,63.5,Alabama
1,1930,7,69.8,Alabama
1,1930,8,66.5,Alabama
1,1930,9,65.9,Alabama
1,1930,10,49.4,Alabama
1,1930,11,43.3,Alabama
1,1930,12,33.0,Alabama
1,1931,1,32.1,Alabama
1,1931,2,36.3,Alabama
1,1931,3,37.5,Alabama
1,1931,4,47.7,Alabama
1,1931,5,55.1,Alabama
1,1931,6,64.6,Alabama
1,1931,7,69.9,Alabama
1,1931,8,65.9,Alabama
1,1931,9,65.6,Alabama
1,1931,10,54.1,Alabama
1,1931,11,46.4,Alabama
1,1931,12,45.0,Alabama
1,1932,1,41.2,Alabama
1,1932,2,45.9,Alabama
1,1932,3,38.4,Alabama
1,1932,4,50.6,Alabama
1,1932,5,57.4,Alabama
1,1932,6,66.9,Alabama
1,1932,7,71.1,Alabama
1,1932,8,69.4,Alabama
1,1932,9,63.9,Alabama
1,1932,10,49.3,Alabama
1,1932,11,37.4,Alabama
1,1932,12,39.3,Alabama
1,1933,1,41.2,Alabama
1,1933,2,37.5,Alabama
1,1933,3,42.4,Alabama
1,1933,4,50.2,Alabama
1,1933,5,63.5,Alabama
1,1933,6,64.3,Alabama
1,1933,7,68.8,Alabama
1,1933,8,68.4,Alabama
1,1933,9,66.1,Alabama
1,1933,10,52.4,Alabama
1,1933,11,40.2,Alabama
1,1933,12,43.3,Alabama
1,1934,1,38.0,Alabama
1,1934,2,31.2,Alabama
1,1934,3,40.2,Alabama
1,1934,4,50.8,Alabama
1,1934,5,59.4,Alabama
1,1934,6,67.8,Alabama
1,1934,7,70.4,Alabama
1,1934,8,69.8,Alabama
1,1934,9,61.5,Alabama
1,1934,10,53.1,Alabama
1,1934,11,43.2,Alabama
1,1934,12,34.3,Alabama
1,1935,1,35.6,Alabama
1,1935,2,36.7,Alabama
1,1935,3,48.6,Alabama
1,1935,4,52.4,Alabama
1,1935,5,60.1,Alabama
1,1935,6,64.2,Alabama
1,1935,7,69.3,Alabama
1,1935,8,69.8,Alabama
1,1935,9,61.9,Alabama
1,1935,10,52.1,Alabama
1,1935,11,43.4,Alabama
1,1935,12,28.8,Alabama
1,1936,1,32.0,Alabama
1,1936,2,33.3,Alabama
1,1936,3,45.2,Alabama
1,1936,4,48.7,Alabama
1,1936,5,59.7,Alabama
1,1936,6,66.1,Alabama
1,1936,7,69.8,Alabama
1,1936,8,68.8,Alabama
1,1936,9,66.1,Alabama
1,1936,10,53.7,Alabama
1,1936,11,39.4,Alabama
1,1936,12,38.9,Alabama
1,1937,1,48.9,Alabama
1,1937,2,36.7,Alabama
1,1937,3,39.5,Alabama
1,1937,4,49.2,Alabama
1,1937,5,59.9,Alabama
1,1937,6,67.9,Alabama
1,1937,7,67.4,Alabama
1,1937,8,69.2,Alabama
1,1937,9,61.4,Alabama
1,1937,10,50.6,Alabama
1,1937,11,38.8,Alabama
1,1937,12,34.9,Alabama
1,1938,1,35.6,Alabama
1,1938,2,42.0,Alabama
1,1938,3,50.1,Alabama
1,1938,4,50.9,Alabama
1,1938,5,60.2,Alabama
1,1938,6,65.0,Alabama
1,1938,7,69.3,Alabama
1,1938,8,68.9,Alabama
1,1938,9,61.1,Alabama
1,1938,10,49.9,Alabama
1,1938,11,41.0,Alabama
1,1938,12,33.9,Alabama
1,1939,1,37.2,Alabama
1,1939,2,40.1,Alabama
1,1939,3,45.2,Alabama
1,1939,4,48.8,Alabama
1,1939,5,58.6,Alabama
1,1939,6,68.0,Alabama
1,1939,7,68.8,Alabama
1,1939,8,67.2,Alabama
1,1939,9,64.6,Alabama
1,1939,10,51.9,Alabama
1,1939,11,37.7,Alabama
1,1939,12,35.6,Alabama
1,1940,1,21.2,Alabama
1,1940,2,34.4,Alabama
1,1940,3,41.6,Alabama
1,1940,4,49.7,Alabama
1,1940,5,54.3,Alabama
1,1940,6,65.3,Alabama
1,1940,7,68.0,Alabama
1,1940,8,68.5,Alabama
1,1940,9,58.7,Alabama
1,1940,10,49.6,Alabama
1,1940,11,41.1,Alabama
1,1940,12,40.0,Alabama
1,1941,1,34.5,Alabama
1,1941,2,32.0,Alabama
1,1941,3,37.4,Alabama
1,1941,4,52.2,Alabama
1,1941,5,58.6,Alabama
1,1941,6,66.5,Alabama
1,1941,7,69.9,Alabama
1,1941,8,69.3,Alabama
1,1941,9,65.5,Alabama
1,1941,10,58.7,Alabama
1,1941,11,39.4,Alabama
1,1941,12,37.6,Alabama
1,1942,1,29.5,Alabama
1,1942,2,32.8,Alabama
1,1942,3,42.0,Alabama
1,1942,4,48.8,Alabama
1,1942,5,57.5,Alabama
1,1942,6,66.5,Alabama
1,1942,7,69.2,Alabama
1,1942,8,67.1,Alabama
1,1942,9,60.6,Alabama
1,1942,10,51.2,Alabama
1,1942,11,42.5,Alabama
1,1942,12,36.3,Alabama
1,1943,1,36.2,Alabama
1,1943,2,36.0,Alabama
1,1943,3,41.0,Alabama
1,1943,4,49.6,Alabama
1,1943,5,60.9,Alabama
1,1943,6,68.8,Alabama
1,1943,7,70.0,Alabama
1,1943,8,69.0,Alabama
1,1943,9,60.3,Alabama
1,1943,10,47.3,Alabama
1,1943,11,35.7,Alabama
1,1943,12,34.5,Alabama
1,1944,1,34.1,Alabama
1,1944,2,43.7,Alabama
1,1944,3,44.0,Alabama
1,1944,4,49.9,Alabama
1,1944,5,59.1,Alabama
1,1944,6,67.1,Alabama
1,1944,7,66.8,Alabama
1,1944,8,68.5,Alabama
1,1944,9,64.8,Alabama
1,1944,10,48.1,Alabama
1,1944,11,41.4,Alabama
1,1944,12,33.2,Alabama
1,1945,1,33.6,Alabama
1,1945,2,40.4,Alabama
1,1945,3,51.3,Alabama
1,1945,4,52.8,Alabama
1,1945,5,55.9,Alabama
1,1945,6,66.0,Alabama
1,1945,7,68.6,Alabama
1,1945,8,67.9,Alabama
1,1945,9,65.6,Alabama
1,1945,10,49.6,Alabama
1,1945,11,43.1,Alabama
1,1945,12,30.2,Alabama
1,1946,1,36.6,Alabama
1,1946,2,36.7,Alabama
1,1946,3,48.0,Alabama
1,1946,4,52.8,Alabama
1,1946,5,58.8,Alabama
1,1946,6,64.5,Alabama
1,1946,7,69.1,Alabama
1,1946,8,66.2,Alabama
1,1946,9,62.2,Alabama
1,1946,10,50.2,Alabama
1,1946,11,48.7,Alabama
1,1946,12,37.4,Alabama
1,1947,1,40.1,Alabama
1,1947,2,27.7,Alabama
1,1947,3,36.6,Alabama
1,1947,4,53.5,Alabama
1,1947,5,57.4,Alabama
1,1947,6,65.5,Alabama
1,1947,7,64.7,Alabama
1,1947,8,69.2,Alabama
1,1947,9,64.4,Alabama
1,1947,10,57.2,Alabama
1,1947,11,41.8,Alabama
1,1947,12,35.1,Alabama
1,1948,1,27.2,Alabama
1,1948,2,40.0,Alabama
1,1948,3,47.1,Alabama
1,1948,4,54.3,Alabama
1,1948,5,58.0,Alabama
1,1948,6,66.1,Alabama
1,1948,7,69.3,Alabama
1,1948,8,67.1,Alabama
1,1948,9,61.2,Alabama
1,1948,10,46.5,Alabama
1,1948,11,44.3,Alabama
1,1948,12,39.0,Alabama
1,1949,1,42.3,Alabama
1,1949,2,42.0,Alabama
1,1949,3,41.6,Alabama
1,1949,4,50.1,Alabama
1,1949,5,59.2,Alabama
1,1949,6,66.7,Alabama
1,1949,7,70.3,Alabama
1,1949,8,68.1,Alabama
1,1949,9,61.2,Alabama
1,1949,10,58.7,Alabama
1,1949,11,37.2,Alabama
1,1949,12,37.0,Alabama
1,1950,1,49.4,Alabama
1,1950,2,40.7,Alabama
1,1950,3,40.2,Alabama
1,1950,4,46.3,Alabama
1,1950,5,62.3,Alabama
1,1950,6,66.1,Alabama
1,1950,7,67.0,Alabama
1,1950,8,65.2,Alabama
1,1950,9,62.0,Alabama
1,1950,10,53.7,Alabama
1,1950,11,34.4,Alabama
1,1950,12,30.8,Alabama
1,1951,1,34.8,Alabama
1,1951,2,36.8,Alabama
1,1951,3,44.9,Alabama
1,1951,4,48.4,Alabama
1,1951,5,55.8,Alabama
1,1951,6,66.5,Alabama
1,1951,7,69.1,Alabama
1,1951,8,69.3,Alabama
1,1951,9,64.3,Alabama
1,1951,10,53.0,Alabama
1,1951,11,36.0,Alabama
1,1951,12,38.1,Alabama
1,1952,1,41.8,Alabama
1,1952,2,40.3,Alabama
1,1952,3,40.8,Alabama
1,1952,4,47.6,Alabama
1,1952,5,58.6,Alabama
1,1952,6,69.0,Alabama
1,1952,7,68.8,Alabama
1,1952,8,68.3,Alabama
1,1952,9,60.2,Alabama
1,1952,10,42.7,Alabama
1,1952,11,38.1,Alabama
1,1952,12,34.6,Alabama
1,1953,1,37.3,Alabama
1,1953,2,37.6,Alabama
1,1953,3,46.2,Alabama
1,1953,4,47.4,Alabama
1,1953,5,62.5,Alabama
1,1953,6,68.3,Alabama
1,1953,7,69.0,Alabama
1,1953,8,66.6,Alabama
1,1953,9,60.0,Alabama
1,1953,10,50.5,Alabama
1,1953,11,37.7,Alabama
1,1953,12,34.1,Alabama
1,1954,1,35.1,Alabama
1,1954,2,38.1,Alabama
1,1954,3,41.9,Alabama
1,1954,4,54.6,Alabama
1,1954,5,54.0,Alabama
1,1954,6,65.3,Alabama
1,1954,7,70.0,Alabama
1,1954,8,69.4,Alabama
1,1954,9,63.3,Alabama
1,1954,10,50.7,Alabama
1,1954,11,37.8,Alabama
1,1954,12,32.6,Alabama
1,1955,1,33.2,Alabama
1,1955,2,37.8,Alabama
1,1955,3,45.6,Alabama
1,1955,4,53.2,Alabama
1,1955,5,60.6,Alabama
1,1955,6,60.8,Alabama
1,1955,7,69.1,Alabama
1,1955,8,68.8,Alabama
1,1955,9,64.4,Alabama
1,1955,10,47.2,Alabama
1,1955,11,38.4,Alabama
1,1955,12,35.2,Alabama
1,1956,1,30.9,Alabama
1,1956,2,42.7,Alabama
1,1956,3,41.6,Alabama
1,1956,4,48.5,Alabama
1,1956,5,60.9,Alabama
1,1956,6,64.1,Alabama
1,1956,7,67.9,Alabama
1,1956,8,67.1,Alabama
1,1956,9,58.5,Alabama
1,1956,10,53.0,Alabama
1,1956,11,37.5,Alabama
1,1956,12,42.3,Alabama
1,1957,1,38.1,Alabama
1,1957,2,45.9,Alabama
1,1957,3,41.7,Alabama
1,1957,4,52.8,Alabama
1,1957,5,60.4,Alabama
1,1957,6,67.8,Alabama
1,1957,7,68.4,Alabama
1,1957,8,66.6,Alabama
1,1957,9,64.2,Alabama
1,1957,10,48.8,Alabama
1,1957,11,44.6,Alabama
1,1957,12,35.6,Alabama
1,1958,1,29.2,Alabama
1,1958,2,26.6,Alabama
1,1958,3,40.6,Alabama
1,1958,4,50.9,Alabama
1,1958,5,58.5,Alabama
1,1958,6,66.6,Alabama
1,1958,7,68.8,Alabama
1,1958,8,67.3,Alabama
1,1958,9,63.7,Alabama
1,1958,10,49.4,Alabama
1,1958,11,42.9,Alabama
1,1958,12,31.3,Alabama
1,1959,1,30.3,Alabama
1,1959,2,39.2,Alabama
1,1959,3,39.5,Alabama
1,1959,4,49.8,Alabama
1,1959,5,60.5,Alabama
1,1959,6,65.9,Alabama
1,1959,7,68.5,Alabama
1,1959,8,68.2,Alabama
1,1959,9,64.3,Alabama
1,1959,10,57.0,Alabama
1,1959,11,38.1,Alabama
1,1959,12,35.8,Alabama
1,1960,1,35.3,Alabama
1,1960,2,33.0,Alabama
1,1960,3,34.3,Alabama
1,1960,4,50.5,Alabama
1,1960,5,54.7,Alabama
1,1960,6,65.1,Alabama
1,1960,7,68.8,Alabama
1,1960,8,68.6,Alabama
1,1960,9,64.0,Alabama
1,1960,10,52.6,Alabama
1,1960,11,39.7,Alabama
1,1960,12,30.0,Alabama
1,1961,1,27.9,Alabama
1,1961,2,40.5,Alabama
1,1961,3,45.6,Alabama
1,1961,4,45.6,Alabama
1,1961,5,55.2,Alabama
1,1961,6,63.0,Alabama
1,1961,7,66.7,Alabama
1,1961,8,66.7,Alabama
1,1961,9,62.8,Alabama
1,1961,10,46.8,Alabama
1,1961,11,43.8,Alabama
1,1961,12,37.0,Alabama
1,1962,1,32.2,Alabama
1,1962,2,42.5,Alabama
1,1962,3,39.5,Alabama
1,1962,4,47.5,Alabama
1,1962,5,60.8,Alabama
1,1962,6,65.4,Alabama
1,1962,7,68.6,Alabama
1,1962,8,67.9,Alabama
1,1962,9,62.5,Alabama
1,1962,10,52.2,Alabama
1,1962,11,39.3,Alabama
1,1962,12,31.4,Alabama
1,1963,1,27.6,Alabama
1,1963,2,28.7,Alabama
1,1963,3,44.7,Alabama
1,1963,4,53.6,Alabama
1,1963,5,59.2,Alabama
1,1963,6,65.8,Alabama
1,1963,7,67.2,Alabama
1,1963,8,67.4,Alabama
1,1963,9,60.7,Alabama
1,1963,10,49.8,Alabama
1,1963,11,40.2,Alabama
1,1963,12,26.3,Alabama
1,1964,1,31.2,Alabama
1,1964,2,31.7,Alabama
1,1964,3,41.4,Alabama
1,1964,4,53.3,Alabama
1,1964,5,58.2,Alabama
1,1964,6,66.2,Alabama
1,1964,7,68.0,Alabama
1,1964,8,67.5,Alabama
1,1964,9,62.4,Alabama
1,1964,10,46.8,Alabama
1,1964,11,43.6,Alabama
1,1964,12,37.8,Alabama
1,1965,1,34.2,Alabama
1,1965,2,34.4,Alabama
1,1965,3,40.6,Alabama
1,1965,4,53.5,Alabama
1,1965,5,58.4,Alabama
1,1965,6,64.8,Alabama
1,1965,7,68.1,Alabama
1,1965,8,67.4,Alabama
1,1965,9,64.6,Alabama
1,1965,10,49.3,Alabama
1,1965,11,44.7,Alabama
1,1965,12,34.0,Alabama
1,1966,1,30.6,Alabama
1,1966,2,35.8,Alabama
1,1966,3,40.6,Alabama
1,1966,4,50.6,Alabama
1,1966,5,58.1,Alabama
1,1966,6,61.8,Alabama
1,1966,7,69.1,Alabama
1,1966,8,66.9,Alabama
1,1966,9,62.0,Alabama
1,1966,10,48.7,Alabama
1,1966,11,41.7,Alabama
1,1966,12,35.2,Alabama
1,1967,1,34.0,Alabama
1,1967,2,32.9,Alabama
1,1967,3,44.8,Alabama
1,1967,4,54.6,Alabama
1,1967,5,56.3,Alabama
1,1967,6,64.9,Alabama
1,1967,7,65.7,Alabama
1,1967,8,65.2,Alabama
1,1967,9,57.5,Alabama
1,1967,10,45.8,Alabama
