state_code,year,month,value,country
14,1974,1,24.5,Kansas
14,1974,2,37.8,Kansas
14,1974,3,46.7,Kansas
14,1974,4,55.4,Kansas
14,1974,5,66.7,Kansas
14,1974,6,71.8,Kansas
14,1974,7,82.2,Kansas
14,1974,8,73.2,Kansas
14,1974,9,61.7,Kansas
14,1974,10,58.1,Kansas
14,1974,11,42.2,Kansas
14,1974,12,32.2,Kansas
14,1975,1,31.8,Kansas
14,1975,2,28.8,Kansas
14,1975,3,37.9,Kansas
14,1975,4,52.7,Kansas
14,1975,5,64.0,Kansas
14,1975,6,71.9,Kansas
14,1975,7,78.1,Kansas
14,1975,8,78.9,Kansas
14,1975,9,64.8,Kansas
14,1975,10,58.4,Kansas
14,1975,11,42.3,Kansas
14,1975,12,35.1,Kansas
14,1976,1,30.8,Kansas
14,1976,2,43.4,Kansas
14,1976,3,43.9,Kansas
14,1976,4,55.7,Kansas
14,1976,5,59.9,Kansas
14,1976,6,72.7,Kansas
14,1976,7,78.3,Kansas
14,1976,8,77.6,Kansas
14,1976,9,68.0,Kansas
14,1976,10,50.5,Kansas
14,1976,11,37.2,Kansas
14,1976,12,32.4,Kansas
14,1977,1,21.0,Kansas
14,1977,2,38.7,Kansas
14,1977,3,46.3,Kansas
14,1977,4,57.3,Kansas
14,1977,5,67.7,Kansas
14,1977,6,76.0,Kansas
14,1977,7,80.9,Kansas
14,1977,8,75.4,Kansas
14,1977,9,70.0,Kansas
14,1977,10,56.8,Kansas
14,1977,11,42.8,Kansas
14,1977,12,32.5,Kansas
14,1978,1,19.1,Kansas
14,1978,2,21.2,Kansas
14,1978,3,41.2,Kansas
14,1978,4,55.9,Kansas
14,1978,5,61.9,Kansas
14,1978,6,74.3,Kansas
14,1978,7,81.2,Kansas
14,1978,8,77.3,Kansas
14,1978,9,72.2,Kansas
14,1978,10,56.6,Kansas
14,1978,11,41.8,Kansas
14,1978,12,29.7,Kansas
14,1979,1,15.0,Kansas
14,1979,2,24.5,Kansas
14,1979,3,43.6,Kansas
14,1979,4,52.7,Kansas
14,1979,5,61.5,Kansas
14,1979,6,72.6,Kansas
14,1979,7,77.8,Kansas
14,1979,8,75.5,Kansas
14,1979,9,69.9,Kansas
14,1979,10,59.2,Kansas
14,1979,11,39.0,Kansas
14,1979,12,36.2,Kansas
14,1980,1,28.9,Kansas
14,1980,2,29.0,Kansas
14,1980,3,38.8,Kansas
14,1980,4,52.2,Kansas
14,1980,5,62.6,Kansas
14,1980,6,76.8,Kansas
14,1980,7,85.5,Kansas
14,1980,8,80.6,Kansas
14,1980,9,70.9,Kansas
14,1980,10,55.6,Kansas
14,1980,11,44.4,Kansas
14,1980,12,35.7,Kansas
14,1981,1,33.1,Kansas
14,1981,2,36.7,Kansas
14,1981,3,45.3,Kansas
14,1981,4,61.4,Kansas
14,1981,5,60.3,Kansas
14,1981,6,75.8,Kansas
14,1981,7,79.2,Kansas
14,1981,8,74.8,Kansas
14,1981,9,68.9,Kansas
14,1981,10,54.9,Kansas
14,1981,11,45.3,Kansas
14,1981,12,32.3,Kansas
14,1982,1,24.6,Kansas
14,1982,2,28.7,Kansas
14,1982,3,43.2,Kansas
14,1982,4,51.4,Kansas
14,1982,5,63.9,Kansas
14,1982,6,68.1,Kansas
14,1982,7,78.8,Kansas
14,1982,8,77.9,Kansas
14,1982,9,68.4,Kansas
14,1982,10,55.9,Kansas
14,1982,11,40.8,Kansas
14,1982,12,34.6,Kansas
14,1983,1,31.0,Kansas
14,1983,2,35.5,Kansas
14,1983,3,41.8,Kansas
14,1983,4,46.8,Kansas
14,1983,5,59.4,Kansas
14,1983,6,70.3,Kansas
14,1983,7,81.3,Kansas
14,1983,8,83.8,Kansas
14,1983,9,71.1,Kansas
14,1983,10,57.6,Kansas
14,1983,11,43.7,Kansas
14,1983,12,16.0,Kansas
14,1984,1,26.8,Kansas
14,1984,2,39.7,Kansas
14,1984,3,38.5,Kansas
14,1984,4,49.0,Kansas
14,1984,5,62.2,Kansas
14,1984,6,74.4,Kansas
14,1984,7,78.7,Kansas
14,1984,8,79.5,Kansas
14,1984,9,66.8,Kansas
14,1984,10,54.6,Kansas
14,1984,11,43.4,Kansas
14,1984,12,34.1,Kansas
14,1985,1,23.4,Kansas
14,1985,2,28.2,Kansas
14,1985,3,46.5,Kansas
14,1985,4,57.5,Kansas
14,1985,5,65.6,Kansas
14,1985,6,71.1,Kansas
14,1985,7,79.0,Kansas
14,1985,8,74.6,Kansas
14,1985,9,66.6,Kansas
14,1985,10,55.0,Kansas
14,1985,11,35.9,Kansas
14,1985,12,27.0,Kansas
14,1986,1,37.8,Kansas
14,1986,2,35.5,Kansas
14,1986,3,49.8,Kansas
14,1986,4,56.9,Kansas
14,1986,5,64.3,Kansas
14,1986,6,75.8,Kansas
14,1986,7,80.7,Kansas
14,1986,8,74.4,Kansas
14,1986,9,70.4,Kansas
14,1986,10,55.4,Kansas
14,1986,11,39.3,Kansas
14,1986,12,34.0,Kansas
14,1987,1,31.0,Kansas
14,1987,2,40.0,Kansas
14,1987,3,43.8,Kansas
14,1987,4,55.0,Kansas
14,1987,5,67.2,Kansas
14,1987,6,74.8,Kansas
14,1987,7,78.2,Kansas
14,1987,8,76.0,Kansas
14,1987,9,67.5,Kansas
14,1987,10,53.6,Kansas
14,1987,11,44.9,Kansas
14,1987,12,33.4,Kansas
14,1988,1,25.4,Kansas
14,1988,2,32.2,Kansas
14,1988,3,43.1,Kansas
14,1988,4,52.4,Kansas
14,1988,5,66.2,Kansas
14,1988,6,77.2,Kansas
14,1988,7,78.1,Kansas
14,1988,8,79.2,Kansas
14,1988,9,68.5,Kansas
14,1988,10,53.7,Kansas
14,1988,11,44.5,Kansas
14,1988,12,36.3,Kansas
14,1989,1,36.2,Kansas
14,1989,2,24.6,Kansas
14,1989,3,43.8,Kansas
14,1989,4,57.2,Kansas
14,1989,5,64.0,Kansas
14,1989,6,69.4,Kansas
14,1989,7,77.1,Kansas
14,1989,8,75.0,Kansas
14,1989,9,64.5,Kansas
14,1989,10,57.6,Kansas
14,1989,11,43.3,Kansas
14,1989,12,25.0,Kansas
14,1990,1,36.1,Kansas
14,1990,2,36.1,Kansas
14,1990,3,45.3,Kansas
14,1990,4,52.7,Kansas
14,1990,5,60.4,Kansas
14,1990,6,76.8,Kansas
14,1990,7,77.7,Kansas
14,1990,8,77.0,Kansas
14,1990,9,71.9,Kansas
14,1990,10,56.1,Kansas
14,1990,11,48.0,Kansas
14,1990,12,28.0,Kansas
14,1991,1,26.0,Kansas
14,1991,2,41.8,Kansas
14,1991,3,46.8,Kansas
14,1991,4,55.8,Kansas
14,1991,5,67.0,Kansas
14,1991,6,76.2,Kansas
14,1991,7,80.1,Kansas
14,1991,8,77.0,Kansas
14,1991,9,68.3,Kansas
14,1991,10,56.8,Kansas
14,1991,11,36.3,Kansas
14,1991,12,36.3,Kansas
14,1992,1,36.4,Kansas
14,1992,2,41.7,Kansas
14,1992,3,47.8,Kansas
14,1992,4,54.6,Kansas
14,1992,5,62.7,Kansas
14,1992,6,68.7,Kansas
14,1992,7,75.5,Kansas
14,1992,8,70.9,Kansas
14,1992,9,67.9,Kansas
14,1992,10,56.4,Kansas
14,1992,11,37.8,Kansas
14,1992,12,29.5,Kansas
14,1993,1,24.8,Kansas
14,1993,2,28.1,Kansas
14,1993,3,41.0,Kansas
14,1993,4,50.0,Kansas
14,1993,5,62.3,Kansas
14,1993,6,71.6,Kansas
14,1993,7,77.6,Kansas
14,1993,8,76.9,Kansas
14,1993,9,63.5,Kansas
14,1993,10,53.6,Kansas
14,1993,11,38.3,Kansas
14,1993,12,35.5,Kansas
14,1994,1,28.8,Kansas
14,1994,2,29.9,Kansas
14,1994,3,47.2,Kansas
14,1994,4,53.4,Kansas
14,1994,5,64.7,Kansas
14,1994,6,77.0,Kansas
14,1994,7,75.8,Kansas
14,1994,8,76.9,Kansas
14,1994,9,68.0,Kansas
14,1994,10,57.5,Kansas
14,1994,11,43.8,Kansas
14,1994,12,36.0,Kansas
14,1995,1,31.2,Kansas
14,1995,2,39.2,Kansas
14,1995,3,43.3,Kansas
14,1995,4,50.4,Kansas
14,1995,5,57.3,Kansas
14,1995,6,70.4,Kansas
14,1995,7,78.1,Kansas
14,1995,8,80.2,Kansas
14,1995,9,66.2,Kansas
14,1995,10,56.2,Kansas
14,1995,11,42.1,Kansas
14,1995,12,32.5,Kansas
14,1996,1,27.0,Kansas
14,1996,2,36.2,Kansas
14,1996,3,37.8,Kansas
14,1996,4,53.5,Kansas
14,1996,5,65.2,Kansas
14,1996,6,74.4,Kansas
14,1996,7,76.8,Kansas
14,1996,8,74.5,Kansas
14,1996,9,65.0,Kansas
14,1996,10,56.3,Kansas
14,1996,11,38.2,Kansas
14,1996,12,32.1,Kansas
14,1997,1,28.6,Kansas
14,1997,2,34.8,Kansas
14,1997,3,46.6,Kansas
14,1997,4,48.6,Kansas
14,1997,5,60.7,Kansas
14,1997,6,72.3,Kansas
14,1997,7,78.2,Kansas
14,1997,8,75.1,Kansas
14,1997,9,69.9,Kansas
14,1997,10,56.8,Kansas
14,1997,11,40.2,Kansas
14,1997,12,32.2,Kansas
14,1998,1,32.6,Kansas
14,1998,2,39.6,Kansas
14,1998,3,38.2,Kansas
14,1998,4,51.9,Kansas
14,1998,5,67.9,Kansas
14,1998,6,73.6,Kansas
14,1998,7,79.6,Kansas
14,1998,8,77.9,Kansas
14,1998,9,74.4,Kansas
14,1998,10,58.5,Kansas
14,1998,11,47.1,Kansas
14,1998,12,34.5,Kansas
14,1999,1,31.7,Kansas
14,1999,2,42.8,Kansas
14,1999,3,42.8,Kansas
14,1999,4,53.5,Kansas
14,1999,5,63.1,Kansas
14,1999,6,71.0,Kansas
14,1999,7,80.4,Kansas
14,1999,8,77.5,Kansas
14,1999,9,65.4,Kansas
14,1999,10,56.5,Kansas
14,1999,11,50.4,Kansas
14,1999,12,36.8,Kansas
14,2000,1,33.3,Kansas
14,2000,2,41.0,Kansas
14,2000,3,46.3,Kansas
14,2000,4,53.8,Kansas
14,2000,5,66.5,Kansas
14,2000,6,72.0,Kansas
14,2000,7,79.0,Kansas
14,2000,8,83.0,Kansas
14,2000,9,71.1,Kansas
14,2000,10,59.4,Kansas
14,2000,11,36.8,Kansas
14,2000,12,24.2,Kansas
14,2001,1,31.0,Kansas
14,2001,2,30.4,Kansas
14,2001,3,41.1,Kansas
14,2001,4,58.3,Kansas
14,2001,5,65.1,Kansas
14,2001,6,72.9,Kansas
14,2001,7,83.0,Kansas
14,2001,8,79.0,Kansas
14,2001,9,67.9,Kansas
14,2001,10,56.2,Kansas
14,2001,11,49.2,Kansas
14,2001,12,36.9,Kansas
14,2002,1,33.8,Kansas
14,2002,2,35.9,Kansas
14,2002,3,39.2,Kansas
14,2002,4,56.4,Kansas
14,2002,5,62.1,Kansas
14,2002,6,76.9,Kansas
14,2002,7,80.7,Kansas
14,2002,8,78.4,Kansas
14,2002,9,70.4,Kansas
14,2002,10,50.5,Kansas
14,2002,11,42.4,Kansas
14,2002,12,35.5,Kansas
14,2003,1,31.8,Kansas
14,2003,2,31.3,Kansas
14,2003,3,44.2,Kansas
14,2003,4,56.1,Kansas
14,2003,5,62.9,Kansas
14,2003,6,70.4,Kansas
14,2003,7,81.8,Kansas
14,2003,8,80.2,Kansas
14,2003,9,65.1,Kansas
14,2003,10,58.3,Kansas
14,2003,11,42.2,Kansas
14,2003,12,35.3,Kansas
14,2004,1,30.4,Kansas
14,2004,2,31.8,Kansas
14,2004,3,49.2,Kansas
14,2004,4,54.9,Kansas
14,2004,5,66.9,Kansas
14,2004,6,71.2,Kansas
14,2004,7,75.2,Kansas
14,2004,8,72.7,Kansas
14,2004,9,70.8,Kansas
14,2004,10,57.8,Kansas
14,2004,11,44.2,Kansas
14,2004,12,35.7,Kansas
14,2005,1,29.9,Kansas
14,2005,2,39.2,Kansas
14,2005,3,44.7,Kansas
14,2005,4,55.0,Kansas
14,2005,5,64.1,Kansas
14,2005,6,74.7,Kansas
14,2005,7,78.7,Kansas
14,2005,8,77.3,Kansas
14,2005,9,72.2,Kansas
14,2005,10,57.7,Kansas
14,2005,11,46.4,Kansas
14,2005,12,30.8,Kansas
14,2006,1,41.3,Kansas
14,2006,2,34.5,Kansas
14,2006,3,45.6,Kansas
14,2006,4,59.6,Kansas
14,2006,5,65.8,Kansas
14,2006,6,75.8,Kansas
14,2006,7,81.1,Kansas
14,2006,8,78.8,Kansas
14,2006,9,64.4,Kansas
14,2006,10,55.1,Kansas
14,2006,11,44.6,Kansas
14,2006,12,35.9,Kansas
14,2007,1,27.0,Kansas
14,2007,2,30.0,Kansas
14,2007,3,52.3,Kansas
14,2007,4,50.9,Kansas
14,2007,5,65.9,Kansas
14,2007,6,72.3,Kansas
14,2007,7,78.0,Kansas
14,2007,8,81.5,Kansas
14,2007,9,70.5,Kansas
14,2007,10,59.1,Kansas
14,2007,11,44.1,Kansas
14,2007,12,29.3,Kansas
14,2008,1,30.0,Kansas
14,2008,2,32.3,Kansas
14,2008,3,43.2,Kansas
14,2008,4,50.5,Kansas
14,2008,5,63.0,Kansas
14,2008,6,73.8,Kansas
14,2008,7,78.6,Kansas
14,2008,8,75.2,Kansas
14,2008,9,66.4,Kansas
14,2008,10,55.4,Kansas
14,2008,11,44.6,Kansas
14,2008,12,29.9,Kansas
14,2009,1,31.4,Kansas
14,2009,2,39.7,Kansas
14,2009,3,44.4,Kansas
14,2009,4,52.1,Kansas
14,2009,5,63.0,Kansas
14,2009,6,74.4,Kansas
14,2009,7,75.6,Kansas
14,2009,8,74.4,Kansas
14,2009,9,65.3,Kansas
14,2009,10,48.8,Kansas
14,2009,11,47.6,Kansas
14,2009,12,26.5,Kansas
14,2010,1,27.2,Kansas
14,2010,2,29.9,Kansas
14,2010,3,44.2,Kansas
14,2010,4,57.8,Kansas
14,2010,5,62.1,Kansas
14,2010,6,77.0,Kansas
14,2010,7,79.6,Kansas
14,2010,8,79.7,Kansas
14,2010,9,70.8,Kansas
14,2010,10,59.1,Kansas
14,2010,11,43.6,Kansas
14,2010,12,32.3,Kansas
14,2011,1,27.3,Kansas
14,2011,2,30.2,Kansas
14,2011,3,44.1,Kansas
14,2011,4,55.2,Kansas
14,2011,5,62.6,Kansas
14,2011,6,76.8,Kansas
14,2011,7,84.9,Kansas
14,2011,8,80.9,Kansas
14,2011,9,66.2,Kansas
14,2011,10,57.5,Kansas
14,2011,11,43.7,Kansas
14,2011,12,33.1,Kansas
14,2012,1,36.1,Kansas
14,2012,2,37.1,Kansas
14,2012,3,55.5,Kansas
14,2012,4,59.2,Kansas
14,2012,5,69.0,Kansas
14,2012,6,77.5,Kansas
14,2012,7,84.4,Kansas
14,2012,8,76.5,Kansas
14,2012,9,68.2,Kansas
14,2012,10,54.0,Kansas
14,2012,11,46.5,Kansas
14,2012,12,34.6,Kansas
14,2013,1,32.3,Kansas
14,2013,2,33.6,Kansas
14,2013,3,40.3,Kansas
14,2013,4,48.4,Kansas
14,2013,5,63.3,Kansas
14,2013,6,75.2,Kansas
14,2013,7,77.2,Kansas
14,2013,8,76.5,Kansas
14,2013,9,72.1,Kansas
14,2013,10,55.2,Kansas
14,2013,11,41.3,Kansas
14,2013,12,29.2,Kansas
14,2014,1,29.6,Kansas
14,2014,2,27.8,Kansas
14,2014,3,40.6,Kansas
14,2014,4,54.0,Kansas
14,2014,5,64.7,Kansas
14,2014,6,73.6,Kansas
14,2014,7,75.4,Kansas
14,2014,8,78.3,Kansas
14,2014,9,68.2,Kansas
14,2014,10,58.9,Kansas
14,2014,11,38.5,Kansas
14,2014,12,34.6,Kansas
14,2015,1,32.1,Kansas
14,2015,2,31.2,Kansas
14,2015,3,46.8,Kansas
14,2015,4,56.4,Kansas
14,2015,5,61.7,Kansas
14,2015,6,75.8,Kansas
14,2015,7,78.9,Kansas
14,2015,8,75.2,Kansas
14,2015,9,74.2,Kansas
14,2015,10,59.2,Kansas
14,2015,11,46.5,Kansas
14,2015,12,37.6,Kansas
14,2016,1,32.0,Kansas
14,2016,2,40.8,Kansas
14,2016,3,49.7,Kansas
14,2016,4,56.3,Kansas
14,2016,5,61.6,Kansas
14,2016,6,77.5,Kansas
14,2016,7,79.7,Kansas
14,2016,8,76.4,Kansas
14,2016,9,70.8,Kansas
14,2016,10,61.5,Kansas
14,2016,11,49.9,Kansas
14,2016,12,29.8,Kansas
14,2017,1,33.0,Kansas
14,2017,2,43.1,Kansas
14,2017,3,48.9,Kansas
14,2017,4,55.6,Kansas
14,2017,5,62.2,Kansas
14,2017,6,75.1,Kansas
14,2017,7,80.1,Kansas
14,2017,8,73.1,Kansas
14,2017,9,70.5,Kansas
14,2017,10,57.6,Kansas
14,2017,11,45.2,Kansas
14,2017,12,33.6,Kansas
14,2018,1,29.9,Kansas
14,2018,2,31.9,Kansas
14,2018,3,45.9,Kansas
14,2018,4,47.6,Kansas
14,2018,5,71.1,Kansas
14,2018,6,78.2,Kansas
14,2018,7,78.7,Kansas
14,2018,8,75.7,Kansas
14,2018,9,70.1,Kansas
14,2018,10,53.6,Kansas
14,2018,11,38.2,Kansas
14,2018,12,34.3,Kansas
14,2019,1,31.3,Kansas
14,2019,2,27.9,Kansas
14,2019,3,39.4,Kansas
14,2019,4,55.4,Kansas
14,2019,5,60.5,Kansas
14,2019,6,72.4,Kansas
14,2019,7,78.6,Kansas
14,2019,8,77.1,Kansas
14,2019,9,75.2,Kansas
14,2019,10,51.1,Kansas
14,2019,11,40.2,Kansas
14,2019,12,36.7,Kansas
14,2020,1,34.0,Kansas
14,2020,2,34.9,Kansas
14,2020,3,47.9,Kansas
14,2020,4,52.7,Kansas
14,2020,5,61.7,Kansas
14,2020,6,77.7,Kansas
14,2020,7,79.2,Kansas
14,2020,8,76.4,Kansas
14,2020,9,66.3,Kansas
14,2020,10,52.6,Kansas
14,2020,11,48.1,Kansas
14,2020,12,35.9,Kansas
14,2021,1,34.0,Kansas
14,2021,2,24.1,Kansas
14,2021,3,48.1,Kansas
14,2021,4,52.5,Kansas
14,2021,5,61.9,Kansas
14,2021,6,75.8,Kansas
14,2021,7,77.7,Kansas
14,2021,8,79.1,Kansas
14,2021,9,73.3,Kansas
14,2021,10,59.1,Kansas
14,2021,11,46.7,Kansas
14,2021,12,41.1,Kansas
14,2022,1,29.8,Kansas
14,2022,2,31.8,Kansas
14,2022,3,44.0,Kansas
14,2022,4,54.1,Kansas
14,2022,5,64.6,Kansas
14,2022,6,75.8,Kansas
14,2022,7,81.1,Kansas
14,2022,8,79.2,Kansas
14,2022,9,72.0,Kansas
14,2022,10,57.7,Kansas
14,2022,11,41.1,Kansas
14,2022,12,30.6,Kansas
14,2023,1,33.0,Kansas
14,2023,2,35.2,Kansas
14,2023,3,42.0,Kansas
14,2023,4,54.6,Kansas
14,2023,5,65.9,Kansas
14,2023,6,73.4,Kansas
14,2023,7,78.3,Kansas
14,2023,8,78.9,Kansas
14,2023,9,72.4,Kansas
14,2023,10,58.0,Kansas
14,2023,11,45.3,Kansas
14,2023,12,39.2,Kansas
14,2024,1,26.0,Kansas
14,2024,2,43.9,Kansas
14,2024,3,47.1,Kansas
14,2024,4,57.3,Kansas
14,2024,5,65.4,Kansas
14,2024,6,77.2,Kansas
14,2024,7,78.0,Kansas
14,2024,8,77.7,Kansas
14,2024,9,71.2,Kansas
14,2024,10,62.5,Kansas
14,2024,11,46.6,Kansas
15,1895,1,28.4,Kentucky
15,1895,2,24.4,Kentucky
15,1895,3,43.1,Kentucky
15,1895,4,56.3,Kentucky
15,1895,5,63.3,Kentucky
15,1895,6,75.0,Kentucky
15,1895,7,73.9,Kentucky
15,1895,8,75.4,Kentucky
15,1895,9,72.2,Kentucky
15,1895,10,50.4,Kentucky
15,1895,11,44.6,Kentucky
15,1895,12,37.1,Kentucky
15,1896,1,33.9,Kentucky
15,1896,2,36.1,Kentucky
15,1896,3,39.0,Kentucky
15,1896,4,62.0,Kentucky
15,1896,5,70.4,Kentucky
15,1896,6,72.0,Kentucky
15,1896,7,76.2,Kentucky
15,1896,8,75.6,Kentucky
15,1896,9,67.1,Kentucky
15,1896,10,53.9,Kentucky
15,1896,11,48.1,Kentucky
15,1896,12,38.0,Kentucky
15,1897,1,30.0,Kentucky
15,1897,2,38.5,Kentucky
15,1897,3,48.1,Kentucky
15,1897,4,54.3,Kentucky
15,1897,5,60.6,Kentucky
15,1897,6,72.6,Kentucky
15,1897,7,76.9,Kentucky
15,1897,8,74.4,Kentucky
15,1897,9,70.7,Kentucky
15,1897,10,61.6,Kentucky
15,1897,11,46.4,Kentucky
15,1897,12,37.0,Kentucky
15,1898,1,38.4,Kentucky
15,1898,2,36.6,Kentucky
15,1898,3,49.6,Kentucky
15,1898,4,51.1,Kentucky
15,1898,5,66.8,Kentucky
15,1898,6,75.2,Kentucky
15,1898,7,77.1,Kentucky
15,1898,8,76.2,Kentucky
15,1898,9,72.0,Kentucky
15,1898,10,56.2,Kentucky
15,1898,11,41.7,Kentucky
15,1898,12,32.7,Kentucky
15,1899,1,32.8,Kentucky
15,1899,2,25.3,Kentucky
15,1899,3,42.9,Kentucky
15,1899,4,56.2,Kentucky
15,1899,5,67.8,Kentucky
15,1899,6,75.1,Kentucky
15,1899,7,76.5,Kentucky
15,1899,8,77.1,Kentucky
15,1899,9,67.6,Kentucky
15,1899,10,60.0,Kentucky
15,1899,11,48.3,Kentucky
15,1899,12,33.6,Kentucky
15,1900,1,35.6,Kentucky
15,1900,2,31.5,Kentucky
15,1900,3,41.4,Kentucky
15,1900,4,55.3,Kentucky
15,1900,5,65.5,Kentucky
15,1900,6,73.4,Kentucky
15,1900,7,77.2,Kentucky
15,1900,8,79.5,Kentucky
15,1900,9,73.5,Kentucky
15,1900,10,62.9,Kentucky
15,1900,11,45.8,Kentucky
15,1900,12,37.2,Kentucky
15,1901,1,35.2,Kentucky
15,1901,2,31.4,Kentucky
15,1901,3,45.8,Kentucky
15,1901,4,50.2,Kentucky
15,1901,5,63.3,Kentucky
15,1901,6,75.0,Kentucky
15,1901,7,81.2,Kentucky
15,1901,8,74.9,Kentucky
15,1901,9,67.3,Kentucky
15,1901,10,56.7,Kentucky
15,1901,11,40.1,Kentucky
15,1901,12,31.3,Kentucky
15,1902,1,32.2,Kentucky
15,1902,2,26.9,Kentucky
15,1902,3,46.0,Kentucky
15,1902,4,52.9,Kentucky
15,1902,5,69.1,Kentucky
15,1902,6,72.6,Kentucky
15,1902,7,77.6,Kentucky
15,1902,8,74.9,Kentucky
15,1902,9,66.5,Kentucky
15,1902,10,59.0,Kentucky
15,1902,11,52.4,Kentucky
15,1902,12,35.6,Kentucky
15,1903,1,33.0,Kentucky
15,1903,2,36.4,Kentucky
15,1903,3,51.7,Kentucky
15,1903,4,54.2,Kentucky
15,1903,5,67.6,Kentucky
15,1903,6,68.0,Kentucky
15,1903,7,76.8,Kentucky
15,1903,8,75.1,Kentucky
15,1903,9,68.3,Kentucky
15,1903,10,56.4,Kentucky
15,1903,11,41.0,Kentucky
15,1903,12,29.4,Kentucky
15,1904,1,30.7,Kentucky
15,1904,2,33.5,Kentucky
15,1904,3,46.3,Kentucky
15,1904,4,49.9,Kentucky
15,1904,5,64.2,Kentucky
15,1904,6,72.3,Kentucky
15,1904,7,74.5,Kentucky
15,1904,8,74.6,Kentucky
15,1904,9,70.1,Kentucky
15,1904,10,56.4,Kentucky
15,1904,11,43.4,Kentucky
15,1904,12,35.0,Kentucky
15,1905,1,26.4,Kentucky
15,1905,2,26.6,Kentucky
15,1905,3,50.4,Kentucky
15,1905,4,55.5,Kentucky
15,1905,5,67.4,Kentucky
15,1905,6,74.3,Kentucky
15,1905,7,75.2,Kentucky
15,1905,8,74.9,Kentucky
15,1905,9,69.4,Kentucky
15,1905,10,56.1,Kentucky
15,1905,11,45.0,Kentucky
15,1905,12,36.0,Kentucky
15,1906,1,38.1,Kentucky
15,1906,2,33.7,Kentucky
15,1906,3,37.9,Kentucky
15,1906,4,57.9,Kentucky
15,1906,5,65.4,Kentucky
15,1906,6,73.4,Kentucky
15,1906,7,74.8,Kentucky
15,1906,8,77.3,Kentucky
15,1906,9,72.5,Kentucky
15,1906,10,56.1,Kentucky
15,1906,11,44.6,Kentucky
15,1906,12,38.1,Kentucky
15,1907,1,42.0,Kentucky
15,1907,2,34.8,Kentucky
15,1907,3,53.7,Kentucky
15,1907,4,47.5,Kentucky
15,1907,5,60.9,Kentucky
15,1907,6,69.6,Kentucky
15,1907,7,77.4,Kentucky
15,1907,8,74.0,Kentucky
15,1907,9,68.5,Kentucky
15,1907,10,54.2,Kentucky
15,1907,11,42.6,Kentucky
15,1907,12,37.3,Kentucky
15,1908,1,33.4,Kentucky
15,1908,2,34.5,Kentucky
15,1908,3,50.5,Kentucky
15,1908,4,56.8,Kentucky
15,1908,5,66.1,Kentucky
15,1908,6,72.5,Kentucky
15,1908,7,76.2,Kentucky
15,1908,8,75.1,Kentucky
15,1908,9,70.6,Kentucky
15,1908,10,56.1,Kentucky
15,1908,11,47.0,Kentucky
15,1908,12,38.8,Kentucky
15,1909,1,37.4,Kentucky
15,1909,2,41.3,Kentucky
15,1909,3,43.8,Kentucky
15,1909,4,55.2,Kentucky
15,1909,5,63.3,Kentucky
15,1909,6,73.9,Kentucky
15,1909,7,74.0,Kentucky
15,1909,8,76.1,Kentucky
15,1909,9,67.1,Kentucky
15,1909,10,53.7,Kentucky
15,1909,11,52.9,Kentucky
15,1909,12,29.0,Kentucky
15,1910,1,32.8,Kentucky
15,1910,2,32.3,Kentucky
15,1910,3,53.6,Kentucky
15,1910,4,55.0,Kentucky
15,1910,5,60.5,Kentucky
15,1910,6,69.4,Kentucky
15,1910,7,75.9,Kentucky
15,1910,8,73.2,Kentucky
15,1910,9,70.8,Kentucky
15,1910,10,59.4,Kentucky
15,1910,11,40.0,Kentucky
15,1910,12,30.2,Kentucky
15,1911,1,38.7,Kentucky
15,1911,2,41.4,Kentucky
15,1911,3,45.2,Kentucky
15,1911,4,52.9,Kentucky
15,1911,5,68.7,Kentucky
15,1911,6,74.7,Kentucky
15,1911,7,75.6,Kentucky
15,1911,8,75.7,Kentucky
15,1911,9,73.6,Kentucky
15,1911,10,58.8,Kentucky
15,1911,11,40.7,Kentucky
15,1911,12,40.5,Kentucky
15,1912,1,24.9,Kentucky
15,1912,2,29.0,Kentucky
15,1912,3,40.2,Kentucky
15,1912,4,57.8,Kentucky
15,1912,5,66.0,Kentucky
15,1912,6,69.9,Kentucky
15,1912,7,76.5,Kentucky
15,1912,8,73.2,Kentucky
15,1912,9,70.6,Kentucky
15,1912,10,58.0,Kentucky
15,1912,11,43.9,Kentucky
15,1912,12,36.0,Kentucky
15,1913,1,41.1,Kentucky
15,1913,2,34.0,Kentucky
15,1913,3,45.4,Kentucky
15,1913,4,54.4,Kentucky
15,1913,5,65.2,Kentucky
15,1913,6,74.2,Kentucky
15,1913,7,79.2,Kentucky
15,1913,8,77.4,Kentucky
15,1913,9,68.8,Kentucky
15,1913,10,56.0,Kentucky
15,1913,11,48.7,Kentucky
15,1913,12,38.7,Kentucky
15,1914,1,38.1,Kentucky
15,1914,2,31.2,Kentucky
15,1914,3,40.8,Kentucky
15,1914,4,55.2,Kentucky
15,1914,5,65.6,Kentucky
15,1914,6,77.6,Kentucky
15,1914,7,78.2,Kentucky
15,1914,8,75.3,Kentucky
15,1914,9,67.0,Kentucky
15,1914,10,58.8,Kentucky
15,1914,11,45.2,Kentucky
15,1914,12,31.7,Kentucky
15,1915,1,31.6,Kentucky
15,1915,2,40.9,Kentucky
15,1915,3,37.0,Kentucky
15,1915,4,59.0,Kentucky
15,1915,5,64.6,Kentucky
15,1915,6,71.1,Kentucky
15,1915,7,75.2,Kentucky
